geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
dme00982	Drug metabolism	http://www.kegg.jp/kegg-bin/show_pathway?dme00982+35307+33993+48337+48338+53512+42892+53501+53504+32438+48340+37590+48339+53503+41574+41334+53506+53502+53583+53584	68	19	9.9215563225604	1.9150221378874133	0.002914969289092073	0.03418463984480704	35307;33993;48337;48338;53512;42892;53501;53504;32438;48340;37590;48339;53503;41574;41334;53506;53502;53583;53584	Ugt37b1;CG11289;Ugt36Bb;Ugt37a1;Ugt37c1;Ugt58Fa;Ugt86Di;Ugt86Dg;Ugt86De;Ugt35a;Ugt86Dj;Ugt86Dh;GstD4;GstD5;GstD6;GstD7;CG5999;CG13611;CG33177
dme00980	Metabolism of xenobiotics by cytochrome P450	http://www.kegg.jp/kegg-bin/show_pathway?dme00980+35307+33993+48337+48338+53512+35015+53501+53504+32438+48340+37590+48339+53503+41574+41334+53506+53502+53583+53584	69	19	10.067461562598053	1.8872681938600595	0.003491980827482921	0.03746179423861813	35307;33993;48337;48338;53512;35015;53501;53504;32438;48340;37590;48339;53503;41574;41334;53506;53502;53583;53584	Ugt37b1;CG11289;Ugt36Bb;CG13280;Ugt37a1;Ugt37c1;Ugt58Fa;Ugt86Di;Ugt86Dg;Ugt86De;Ugt35a;Ugt86Dj;Ugt86Dh;GstD4;GstD5;GstD6;GstD7;CG5999;CG33177
dme00040	Pentose and glucuronate interconversions	http://www.kegg.jp/kegg-bin/show_pathway?dme00040+35307+33993+38462+53512+35015+53501+53504+37590+53503+41574+41334+53506+53502+53583+53584	50	15	7.295262001882648	2.0561290322580645	0.0037752195744343853	0.03746179423861813	35307;33993;38462;53512;35015;53501;53504;37590;53503;41574;41334;53506;53502;53583;53584	Ugt37b1;CG11289;Ugt36Bb;CG13280;Ugt37a1;Ugt37c1;Ugt58Fa;CG12766;Ugt86Di;Ugt86Dg;Ugt86De;Ugt35a;Ugt86Dj;Ugt86Dh;CG5999
dme00983	Drug metabolism	http://www.kegg.jp/kegg-bin/show_pathway?dme00983+35307+33993+48337+48338+53512+43661+53501+39393+53504+40908+32438+42402+48340+37590+48339+53503+41574+41334+53506+53502+41605+34124+53583+53584	97	24	14.152808283652337	1.69577652144995	0.005076689973420256	0.045227874254689146	35307;33993;48337;48338;53512;43661;53501;39393;53504;40908;32438;42402;48340;37590;48339;53503;41574;41334;53506;53502;41605;34124;53583;53584	Ugt37b1;CG11289;CG8349;Ugt36Bb;Ugt37a1;Ugt37c1;Ugt58Fa;Est-P;alpha-Est2;Ugt86Di;Ugt86Dg;Ugt86De;Ugt35a;Ugt86Dj;Ugt86Dh;GstD4;GstD5;GstD6;GstD7;CG5999;ry;Nlg4;CG15547;CG33177
dme00100	Steroid biosynthesis	http://www.kegg.jp/kegg-bin/show_pathway?dme00100+32325+37877+34451+41643	6	4	0.8754314402259178	4.569175627240144	0.005259055145894087	0.045227874254689146	32325;37877;34451;41643	CG18301;CG11406;Lip3;CG11162
dme00230	Purine metabolism	http://www.kegg.jp/kegg-bin/show_pathway?dme00230+36627+36649+40333+40409+39945+43682+35419+43661+53427+53432+37756+33475+36969+246458+41927+38285+317967+34553+5740349+41476+41825+32233+326128+34594+38284+39975+32816+42621+41787+41605+40180+41680	142	32	20.71854408534672	1.5445100711797668	0.006230432662274854	0.05023286333959101	36627;36649;40333;40409;39945;43682;35419;43661;53427;53432;37756;33475;36969;246458;41927;38285;317967;34553;5740349;41476;41825;32233;326128;34594;38284;39975;32816;42621;41787;41605;40180;41680	CG2964;Gyc32E;Pde1c;ACXB;ACXA;Ac3;Adgf-E;CG10202;NT5E-2;CG30103;CG18128;ACXD;CG32301;CG32305;CG12229;Adgf-B;Ac76E;Ac78C;CG11249;CG34357;CG3809;ry;Adgf-C;CG7362;Gyc88E;CG31183;Ada2a;CG7069;CG15547;Gycbeta100B;Pde9;CG6106
dme04145	Phagosome	http://www.kegg.jp/kegg-bin/show_pathway?dme04145+40748+33941+38521+36328+42041+35073+32180+246543+39282+117406+42739+34695+34495+34482+41806+42159+31235+36900+41124+41183+43984+32620	89	22	12.985566363351113	1.6941887157182556	0.007248816567629768	0.05500572571907294	40748;33941;38521;36328;42041;35073;32180;246543;39282;117406;42739;34695;34495;34482;41806;42159;31235;36900;41124;41183;43984;32620	Tsp;Vha16-5;Nos;Vha68-3;btv;Vha36-2;Vha16-4;Vha100-3;VhaM9.7-a;CG32396;Vha16-2;Vha14-2;betaTub85D;alphaTub85E;VhaPPA1-2;VhaM9.7-d;CG7794;VhaAC39-2;Vha36-3;CG1924;Cnx14D;Sdic1
dme01200	Carbon metabolism	http://www.kegg.jp/kegg-bin/show_pathway?dme01200+39469+40409+37541+39945+41468+33475+318995+38358+43191+117364+37900+41253+31606+41326+43189+39281+42326+41324+31407+42626+42621+41787+36839+36904+34198+33431+33459	117	27	17.070913084405397	1.581637717121588	0.008358710659472024	0.05990409305954951	39469;40409;37541;39945;41468;33475;318995;38358;43191;117364;37900;41253;31606;41326;43189;39281;42326;41324;31407;42626;42621;41787;36839;36904;34198;33431;33459	CG9886;CG9961;CG2964;CG9314;CG31874;CG7848;CG9010;CG11291;CG3483;CG32487;CG6140;CG10748;CG12229;CG11249;CG3999;CG6629;CG4706;CG14740;CG7362;CG6255;CG7069;CG7059;CG5432;Hex-t1;Hex-t2;CG7024;CG4095
dme00860	Porphyrin and chlorophyll metabolism	http://www.kegg.jp/kegg-bin/show_pathway?dme00860+35307+33993+53512+53501+53504+37590+53503+41574+41334+53506+53502+53583+53584	45	13	6.565735801694383	1.9799761051373956	0.009641692725873341	0.06546201903356111	35307;33993;53512;53501;53504;37590;53503;41574;41334;53506;53502;53583;53584	Ugt37b1;CG11289;Ugt36Bb;Ugt37a1;Ugt37c1;Ugt58Fa;Ugt86Di;Ugt86Dg;Ugt86De;Ugt35a;Ugt86Dj;Ugt86Dh;CG5999
dme00480	Glutathione metabolism	http://www.kegg.jp/kegg-bin/show_pathway?dme00480+48337+43463+48338+36524+37194+5740847+31995+326187+326188+326209+32438+37695+48340+48339+36844+36847+38986+35767+31994	78	19	11.38060872293693	1.6695064791838987	0.014244173831595819	0.09186043689707198	48337;43463;48338;36524;37194;5740847;31995;326187;326188;326209;32438;37695;48340;48339;36844;36847;38986;35767;31994	Odc2;S-Lap7;S-Lap8;loopin-1;CG15116;CG3502;S-Lap1;S-Lap2;S-Lap3;S-Lap4;GstD4;GstD5;GstD6;GstD7;CG11951;CG17636;CG9806;CG2111;CG33177
dme04310	Wnt signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?dme04310+45343+43644+40651+39885+39751+37909+43670+31023+53445+32188+44317+7354447+12798588+53557+42692+34009+34010+34011+32818+48311+35065+41633+37300	100	23	14.590524003765296	1.5763655913978496	0.014954024611151251	0.09186043689707198	45343;43644;40651;39885;39751;37909;43670;31023;53445;32188;44317;7354447;12798588;53557;42692;34009;34010;34011;32818;48311;35065;41633;37300	wg;Wnt6;Wnt10;CG7094;esn;pk;Pkc53E;CkIIbeta2;Ssl;Roc1b;CG43089;Notum;sinah;CG12147;wntD;Takl2;Pka-C2;CanA1;fz3;CanB;CG2577;por;SteXh:CG42398
