userId	geneSymbol	geneName	entrezgene	gLink
CG15382	CG15382	NA	33391	https://www.ncbi.nlm.nih.gov/gene/?term=33391
CR43751	CR43751	NA	14462666	https://www.ncbi.nlm.nih.gov/gene/?term=14462666
CR44066	CR44066	NA	14462667	https://www.ncbi.nlm.nih.gov/gene/?term=14462667
CR45290	CR45290	NA	19835529	https://www.ncbi.nlm.nih.gov/gene/?term=19835529
CG31668	CG31668	NA	33395	https://www.ncbi.nlm.nih.gov/gene/?term=33395
CG33124	CG33124	NA	318891	https://www.ncbi.nlm.nih.gov/gene/?term=318891
CG15385	CG15385	NA	33396	https://www.ncbi.nlm.nih.gov/gene/?term=33396
CR44114	CR44114	NA	14462669	https://www.ncbi.nlm.nih.gov/gene/?term=14462669
Tengl3	Tengl3	Testis EndoG-Like 3	33404	https://www.ncbi.nlm.nih.gov/gene/?term=33404
Tengl2	Tengl2	Testis EndoG-Like 2	318044	https://www.ncbi.nlm.nih.gov/gene/?term=318044
Tengl1	Tengl1	Testis EndoG-Like 1	318883	https://www.ncbi.nlm.nih.gov/gene/?term=318883
CR42859	CR42859	NA	10178841	https://www.ncbi.nlm.nih.gov/gene/?term=10178841
CG17234	CG17234	NA	59225	https://www.ncbi.nlm.nih.gov/gene/?term=59225
CR44787	CR44787	NA	19835400	https://www.ncbi.nlm.nih.gov/gene/?term=19835400
CR43753	CR43753	NA	14462671	https://www.ncbi.nlm.nih.gov/gene/?term=14462671
CG4271	CG4271	NA	33410	https://www.ncbi.nlm.nih.gov/gene/?term=33410
CG42658	CG42658	NA	10178951	https://www.ncbi.nlm.nih.gov/gene/?term=10178951
CG17237	CG17237	NA	33411	https://www.ncbi.nlm.nih.gov/gene/?term=33411
robl22E	robl22E	robl22E	33412	https://www.ncbi.nlm.nih.gov/gene/?term=33412
CG31949	CG31949	NA	319042	https://www.ncbi.nlm.nih.gov/gene/?term=319042
eys	eys	eyes shut	3771890	https://www.ncbi.nlm.nih.gov/gene/?term=3771890
CG3557	CG3557	NA	33426	https://www.ncbi.nlm.nih.gov/gene/?term=33426
CG43750	CG43750	NA	14462673	https://www.ncbi.nlm.nih.gov/gene/?term=14462673
VGlut	VGlut	Vesicular glutamate transporter	33427	https://www.ncbi.nlm.nih.gov/gene/?term=33427
CG18641	CG18641	NA	33429	https://www.ncbi.nlm.nih.gov/gene/?term=33429
CG31948	CG31948	NA	326178	https://www.ncbi.nlm.nih.gov/gene/?term=326178
CG34448	CG34448	NA	5740554	https://www.ncbi.nlm.nih.gov/gene/?term=5740554
CG34447	CG34447	NA	5740813	https://www.ncbi.nlm.nih.gov/gene/?term=5740813
CG9886	CG9886	NA	33431	https://www.ncbi.nlm.nih.gov/gene/?term=33431
CR45286	CR45286	NA	19835788	https://www.ncbi.nlm.nih.gov/gene/?term=19835788
CG3528	CG3528	NA	33436	https://www.ncbi.nlm.nih.gov/gene/?term=33436
CR44112	CR44112	NA	14462675	https://www.ncbi.nlm.nih.gov/gene/?term=14462675
CG3515	CG3515	NA	33437	https://www.ncbi.nlm.nih.gov/gene/?term=33437
Cyp309a1	Cyp309a1	Cyp309a1	33438	https://www.ncbi.nlm.nih.gov/gene/?term=33438
Cyp309a2	Cyp309a2	Cyp309a2	33439	https://www.ncbi.nlm.nih.gov/gene/?term=33439
CR44790	CR44790	NA	19836148	https://www.ncbi.nlm.nih.gov/gene/?term=19836148
CG15395	CG15395	NA	33447	https://www.ncbi.nlm.nih.gov/gene/?term=33447
CG43851	CG43851	NA	14462678	https://www.ncbi.nlm.nih.gov/gene/?term=14462678
CG33125	CG33125	NA	318892	https://www.ncbi.nlm.nih.gov/gene/?term=318892
Prosbeta4R1	Prosbeta4R1	Proteasome beta4 subunit-related 1	33449	https://www.ncbi.nlm.nih.gov/gene/?term=33449
Or23a	Or23a	Odorant receptor 23a	33450	https://www.ncbi.nlm.nih.gov/gene/?term=33450
Prosbeta4R2	Prosbeta4R2	Proteasome beta4 subunit-related 2	33451	https://www.ncbi.nlm.nih.gov/gene/?term=33451
CG9879	CG9879	NA	33452	https://www.ncbi.nlm.nih.gov/gene/?term=33452
Gr23a	Gr23a	Gustatory receptor 23a	33453	https://www.ncbi.nlm.nih.gov/gene/?term=33453
CG31690	CG31690	NA	33455	https://www.ncbi.nlm.nih.gov/gene/?term=33455
CG9961	CG9961	NA	33459	https://www.ncbi.nlm.nih.gov/gene/?term=33459
CG15399	CG15399	NA	33472	https://www.ncbi.nlm.nih.gov/gene/?term=33472
CR43821	CR43821	NA	14462679	https://www.ncbi.nlm.nih.gov/gene/?term=14462679
CG2964	CG2964	NA	33475	https://www.ncbi.nlm.nih.gov/gene/?term=33475
G6P	G6P	Glucose-6-Phosphatase	33476	https://www.ncbi.nlm.nih.gov/gene/?term=33476
CG3123	CG3123	NA	33478	https://www.ncbi.nlm.nih.gov/gene/?term=33478
CG3119	CG3119	NA	33479	https://www.ncbi.nlm.nih.gov/gene/?term=33479
Cpr23B	Cpr23B	Cuticular protein 23B	33480	https://www.ncbi.nlm.nih.gov/gene/?term=33480
CG2975	CG2975	NA	33481	https://www.ncbi.nlm.nih.gov/gene/?term=33481
CG18558	CG18558	NA	33482	https://www.ncbi.nlm.nih.gov/gene/?term=33482
CG18557	CG18557	NA	33483	https://www.ncbi.nlm.nih.gov/gene/?term=33483
CG3117	CG3117	NA	33484	https://www.ncbi.nlm.nih.gov/gene/?term=33484
CG2983	CG2983	NA	33485	https://www.ncbi.nlm.nih.gov/gene/?term=33485
CG17264	CG17264	NA	33511	https://www.ncbi.nlm.nih.gov/gene/?term=33511
CG17258	CG17258	NA	33517	https://www.ncbi.nlm.nih.gov/gene/?term=33517
CG17261	CG17261	NA	33522	https://www.ncbi.nlm.nih.gov/gene/?term=33522
PpD6	PpD6	Protein phosphatase D6	49780	https://www.ncbi.nlm.nih.gov/gene/?term=49780
CG15403	CG15403	NA	33527	https://www.ncbi.nlm.nih.gov/gene/?term=33527
CG31698	CG31698	NA	318888	https://www.ncbi.nlm.nih.gov/gene/?term=318888
CG34393	CG34393	NA	33534	https://www.ncbi.nlm.nih.gov/gene/?term=33534
CR45336	CR45336	NA	19835786	https://www.ncbi.nlm.nih.gov/gene/?term=19835786
CR45706	CR45706	NA	19835718	https://www.ncbi.nlm.nih.gov/gene/?term=19835718
CG3347	CG3347	NA	33538	https://www.ncbi.nlm.nih.gov/gene/?term=33538
CR44485	CR44485	NA	19834849	https://www.ncbi.nlm.nih.gov/gene/?term=19834849
CG9664	CG9664	NA	33540	https://www.ncbi.nlm.nih.gov/gene/?term=33540
CG3277	CG3277	NA	33543	https://www.ncbi.nlm.nih.gov/gene/?term=33543
CG8837	CG8837	NA	33545	https://www.ncbi.nlm.nih.gov/gene/?term=33545
CG33281	CG33281	NA	2768938	https://www.ncbi.nlm.nih.gov/gene/?term=2768938
CG33282	CG33282	NA	2768939	https://www.ncbi.nlm.nih.gov/gene/?term=2768939
CG3285	CG3285	NA	33547	https://www.ncbi.nlm.nih.gov/gene/?term=33547
CG15408	CG15408	NA	33548	https://www.ncbi.nlm.nih.gov/gene/?term=33548
CG8838	CG8838	NA	33551	https://www.ncbi.nlm.nih.gov/gene/?term=33551
CG42460	CG42460	NA	8674116	https://www.ncbi.nlm.nih.gov/gene/?term=8674116
CG34175	CG34175	NA	5740264	https://www.ncbi.nlm.nih.gov/gene/?term=5740264
pgant2	pgant2	polypeptide GalNAc transferase 2	33556	https://www.ncbi.nlm.nih.gov/gene/?term=33556
CG2772	CG2772	NA	33559	https://www.ncbi.nlm.nih.gov/gene/?term=33559
msl-2	msl-2	male-specific lethal 2	33565	https://www.ncbi.nlm.nih.gov/gene/?term=33565
CG31776	CG31776	NA	33568	https://www.ncbi.nlm.nih.gov/gene/?term=33568
pgant4	pgant4	polypeptide GalNAc transferase 4	261610	https://www.ncbi.nlm.nih.gov/gene/?term=261610
CR43928	CR43928	NA	14462683	https://www.ncbi.nlm.nih.gov/gene/?term=14462683
CG15414	CG15414	NA	33570	https://www.ncbi.nlm.nih.gov/gene/?term=33570
tim	tim	timeless	33571	https://www.ncbi.nlm.nih.gov/gene/?term=33571
CG8851	CG8851	NA	33575	https://www.ncbi.nlm.nih.gov/gene/?term=33575
CG8852	CG8852	NA	33577	https://www.ncbi.nlm.nih.gov/gene/?term=33577
CR44309	CR44309	NA	19835843	https://www.ncbi.nlm.nih.gov/gene/?term=19835843
sob	sob	sister of odd and bowl	33581	https://www.ncbi.nlm.nih.gov/gene/?term=33581
CR43823	CR43823	NA	14462686	https://www.ncbi.nlm.nih.gov/gene/?term=14462686
Sfp24Ba	Sfp24Ba	Seminal fluid protein 24Ba	8673984	https://www.ncbi.nlm.nih.gov/gene/?term=8673984
Shaw	Shaw	Shaker cognate w	33599	https://www.ncbi.nlm.nih.gov/gene/?term=33599
CG10019	CG10019	NA	33600	https://www.ncbi.nlm.nih.gov/gene/?term=33600
CG43707	CG43707	NA	33601	https://www.ncbi.nlm.nih.gov/gene/?term=33601
CR43704	CR43704	NA	14462688	https://www.ncbi.nlm.nih.gov/gene/?term=14462688
CR44076	CR44076	NA	14462689	https://www.ncbi.nlm.nih.gov/gene/?term=14462689
CR44077	CR44077	NA	14462690	https://www.ncbi.nlm.nih.gov/gene/?term=14462690
slp2	slp2	sloppy paired 2	33608	https://www.ncbi.nlm.nih.gov/gene/?term=33608
CR44983	CR44983	NA	19836026	https://www.ncbi.nlm.nih.gov/gene/?term=19836026
CR45450	CR45450	NA	19836088	https://www.ncbi.nlm.nih.gov/gene/?term=19836088
CR44078	CR44078	NA	14462691	https://www.ncbi.nlm.nih.gov/gene/?term=14462691
CG3964	CG3964	NA	33609	https://www.ncbi.nlm.nih.gov/gene/?term=33609
fred	fred	friend of echinoid	33613	https://www.ncbi.nlm.nih.gov/gene/?term=33613
CG31773	CG31773	NA	326159	https://www.ncbi.nlm.nih.gov/gene/?term=326159
Sr-CIII	Sr-CIII	Scavenger receptor class C, type III	44382	https://www.ncbi.nlm.nih.gov/gene/?term=44382
CG2955	CG2955	NA	33622	https://www.ncbi.nlm.nih.gov/gene/?term=33622
Or24a	Or24a	Odorant receptor 24a	33623	https://www.ncbi.nlm.nih.gov/gene/?term=33623
ft	ft	fat	33627	https://www.ncbi.nlm.nih.gov/gene/?term=33627
CR44608	CR44608	NA	19834909	https://www.ncbi.nlm.nih.gov/gene/?term=19834909
CR45720	CR45720	NA	19835304	https://www.ncbi.nlm.nih.gov/gene/?term=19835304
CR44058	CR44058	NA	14462695	https://www.ncbi.nlm.nih.gov/gene/?term=14462695
CR44059	CR44059	NA	14462696	https://www.ncbi.nlm.nih.gov/gene/?term=14462696
CR45296	CR45296	NA	19835050	https://www.ncbi.nlm.nih.gov/gene/?term=19835050
CG15425	CG15425	NA	33630	https://www.ncbi.nlm.nih.gov/gene/?term=33630
CR44080	CR44080	NA	14462697	https://www.ncbi.nlm.nih.gov/gene/?term=14462697
Art2	Art2	Arginine methyltransferase 2	33631	https://www.ncbi.nlm.nih.gov/gene/?term=33631
Traf4	Traf4	TNF-receptor-associated factor 4	33638	https://www.ncbi.nlm.nih.gov/gene/?term=33638
CG33003	CG33003	NA	318826	https://www.ncbi.nlm.nih.gov/gene/?term=318826
CG15431	CG15431	NA	33646	https://www.ncbi.nlm.nih.gov/gene/?term=33646
CG43056	CG43056	NA	12798557	https://www.ncbi.nlm.nih.gov/gene/?term=12798557
CR44609	CR44609	NA	19835094	https://www.ncbi.nlm.nih.gov/gene/?term=19835094
BG642163	BG642163	BG642163	4379888	https://www.ncbi.nlm.nih.gov/gene/?term=4379888
CG15635	CG15635	NA	33665	https://www.ncbi.nlm.nih.gov/gene/?term=33665
CG43798	CG43798	NA	14462699	https://www.ncbi.nlm.nih.gov/gene/?term=14462699
CG3355	CG3355	NA	33667	https://www.ncbi.nlm.nih.gov/gene/?term=33667
CG11929	CG11929	NA	33668	https://www.ncbi.nlm.nih.gov/gene/?term=33668
Elba3	Elba3	Early boundary activity 3	33670	https://www.ncbi.nlm.nih.gov/gene/?term=33670
CG34351	CG34351	NA	5740672	https://www.ncbi.nlm.nih.gov/gene/?term=5740672
CG15631	CG15631	NA	33675	https://www.ncbi.nlm.nih.gov/gene/?term=33675
CG15630	CG15630	NA	33676	https://www.ncbi.nlm.nih.gov/gene/?term=33676
CG15629	CG15629	NA	33679	https://www.ncbi.nlm.nih.gov/gene/?term=33679
Ir25a	Ir25a	Ionotropic receptor 25a	33683	https://www.ncbi.nlm.nih.gov/gene/?term=33683
CG15625	CG15625	NA	33694	https://www.ncbi.nlm.nih.gov/gene/?term=33694
CG2837	CG2837	NA	33696	https://www.ncbi.nlm.nih.gov/gene/?term=33696
hoe2	hoe2	hoepel2	33700	https://www.ncbi.nlm.nih.gov/gene/?term=33700
Sgs1	Sgs1	Salivary gland secretion 1	33701	https://www.ncbi.nlm.nih.gov/gene/?term=33701
CG14044	CG14044	NA	33702	https://www.ncbi.nlm.nih.gov/gene/?term=33702
CR43824	CR43824	NA	14462700	https://www.ncbi.nlm.nih.gov/gene/?term=14462700
CG9121	CG9121	NA	33732	https://www.ncbi.nlm.nih.gov/gene/?term=33732
Cyp28d2	Cyp28d2	Cyp28d2	33748	https://www.ncbi.nlm.nih.gov/gene/?term=33748
CG7742	CG7742	NA	33750	https://www.ncbi.nlm.nih.gov/gene/?term=33750
Cyp4ac3	Cyp4ac3	Cyp4ac3	33756	https://www.ncbi.nlm.nih.gov/gene/?term=33756
CR44743	CR44743	NA	19835753	https://www.ncbi.nlm.nih.gov/gene/?term=19835753
CG14024	CG14024	NA	33760	https://www.ncbi.nlm.nih.gov/gene/?term=33760
fusl	fusl	fuseless	33765	https://www.ncbi.nlm.nih.gov/gene/?term=33765
nompC	nompC	no mechanoreceptor potential C	33768	https://www.ncbi.nlm.nih.gov/gene/?term=33768
CR42850	CR42850	NA	19835196	https://www.ncbi.nlm.nih.gov/gene/?term=19835196
CR44745	CR44745	NA	19835606	https://www.ncbi.nlm.nih.gov/gene/?term=19835606
H15	H15	H15	33769	https://www.ncbi.nlm.nih.gov/gene/?term=33769
CR31647	CR31647	NA	12798562	https://www.ncbi.nlm.nih.gov/gene/?term=12798562
CR45287	CR45287	NA	19835419	https://www.ncbi.nlm.nih.gov/gene/?term=19835419
CG14020	CG14020	NA	33771	https://www.ncbi.nlm.nih.gov/gene/?term=33771
tomb	tomb	tombola	33779	https://www.ncbi.nlm.nih.gov/gene/?term=33779
CG14015	CG14015	NA	33780	https://www.ncbi.nlm.nih.gov/gene/?term=33780
CG14014	CG14014	NA	33784	https://www.ncbi.nlm.nih.gov/gene/?term=33784
CG18269	CG18269	NA	33785	https://www.ncbi.nlm.nih.gov/gene/?term=33785
CG14017	CG14017	NA	33787	https://www.ncbi.nlm.nih.gov/gene/?term=33787
GluRIIA	GluRIIA	Glutamate receptor IIA	33788	https://www.ncbi.nlm.nih.gov/gene/?term=33788
GluRIIB	GluRIIB	Glutamate receptor IIB	33789	https://www.ncbi.nlm.nih.gov/gene/?term=33789
CR44794	CR44794	NA	19834901	https://www.ncbi.nlm.nih.gov/gene/?term=19834901
CG14011	CG14011	NA	33790	https://www.ncbi.nlm.nih.gov/gene/?term=33790
CG18266	CG18266	NA	33792	https://www.ncbi.nlm.nih.gov/gene/?term=33792
CR44796	CR44796	NA	19835587	https://www.ncbi.nlm.nih.gov/gene/?term=19835587
Cyp6a16	Cyp6a16	Cyp6a16	19836250	https://www.ncbi.nlm.nih.gov/gene/?term=19836250
Hsp60C	Hsp60C	Heat shock protein 60C	33796	https://www.ncbi.nlm.nih.gov/gene/?term=33796
CG12511	CG12511	NA	33797	https://www.ncbi.nlm.nih.gov/gene/?term=33797
CG7236	CG7236	NA	33798	https://www.ncbi.nlm.nih.gov/gene/?term=33798
CG14007	CG14007	NA	33799	https://www.ncbi.nlm.nih.gov/gene/?term=33799
CR44818	CR44818	NA	19835444	https://www.ncbi.nlm.nih.gov/gene/?term=19835444
CG34011	CG34011	NA	3885619	https://www.ncbi.nlm.nih.gov/gene/?term=3885619
CG11149	CG11149	NA	33800	https://www.ncbi.nlm.nih.gov/gene/?term=33800
CG14006	CG14006	NA	33802	https://www.ncbi.nlm.nih.gov/gene/?term=33802
CG11029	CG11029	NA	33804	https://www.ncbi.nlm.nih.gov/gene/?term=33804
CR31912	CR31912	NA	14462706	https://www.ncbi.nlm.nih.gov/gene/?term=14462706
CG31913	CG31913	NA	319023	https://www.ncbi.nlm.nih.gov/gene/?term=319023
CR44575	CR44575	NA	19835840	https://www.ncbi.nlm.nih.gov/gene/?term=19835840
CG31644	CG31644	NA	318868	https://www.ncbi.nlm.nih.gov/gene/?term=318868
TrissinR	TrissinR	Trissin receptor	33812	https://www.ncbi.nlm.nih.gov/gene/?term=33812
rau	rau	rau	33814	https://www.ncbi.nlm.nih.gov/gene/?term=33814
Sfp26Ac	Sfp26Ac	Seminal fluid protein 26Ac	8674095	https://www.ncbi.nlm.nih.gov/gene/?term=8674095
CG9029	CG9029	NA	33815	https://www.ncbi.nlm.nih.gov/gene/?term=33815
CR44577	CR44577	NA	19834942	https://www.ncbi.nlm.nih.gov/gene/?term=19834942
CR44579	CR44579	NA	19835589	https://www.ncbi.nlm.nih.gov/gene/?term=19835589
bchs	bchs	blue cheese	33819	https://www.ncbi.nlm.nih.gov/gene/?term=33819
CR43926	CR43926	NA	14462708	https://www.ncbi.nlm.nih.gov/gene/?term=14462708
dsf	dsf	dissatisfaction	33823	https://www.ncbi.nlm.nih.gov/gene/?term=33823
CR44986	CR44986	NA	19835867	https://www.ncbi.nlm.nih.gov/gene/?term=19835867
CG13999	CG13999	NA	33826	https://www.ncbi.nlm.nih.gov/gene/?term=33826
Ucp4C	Ucp4C	Ucp4C	33832	https://www.ncbi.nlm.nih.gov/gene/?term=33832
Ucp4B	Ucp4B	Uncoupling protein 4B	33833	https://www.ncbi.nlm.nih.gov/gene/?term=33833
CR43465	CR43465	NA	12798571	https://www.ncbi.nlm.nih.gov/gene/?term=12798571
